no;Timestamp;incident_id;incident_rel;date;day;month;year;province;province_id;district_city;district_city_id;sub_district;sub_district_id;village;village_id;actor1a;actor1a_t;actor1a_vm;actor1b;actor1b_t;actor1b_vm;actor1_tot;actor2a;actor2a_t;actor2a_vm;actor2b;actor2b_t;actor2b_vm;actor2_tot;violence_form1;violence_form2;weapon_type1;weapon_type2;issue_type1;issue_type2;covid_rel;num_death;num_injured;death_injured;fem_death;fem_injured;child_death;child_injured;infra_damage;infra_destroyed;intervene;intervene_actor1;intervene_actor_type1;intervene_actor2;intervene_actor_type2;intervene_result;inc_desc;notes;
36; 24/08/2021 09:01:24;18AS06022101;;06/02/21;6;2;2021;LAMPUNG;18;KOTA BANDAR LAMPUNG;1871;TELUK BETUNG SELATAN;1871020;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;ANAK KECIL;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;BAHAN KIMIA/BIOLOGIS;;ISU MAIN HAKIM SENDIRI;;;1;;1;;;1;;;;TIDAK;;;;;;Pada tanggal 6 Februari 2021 tepatnya di desa Teluk Betang Selatan, Bandar Lampung. Seorang ibu dan selingkuhannya meracuni anaknya karena takut hubungan perselingkuhannya ketahuan oleh suami sang ibu;;
37; 24/08/2021 09:26:18;32AS23082101;;23/08/21;23;8;2021;JAWA BARAT;32;KABUPATEN BEKASI;3216;SUKATANI;3216120;SUKARUKUN;3216120002;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;4;PESAN ULTIMATUM;;TIDAK JELAS;;ISU SUMBER DAYA;;;;;0;;;;;;;TIDAK;;;;;;Pada tanggal 23 Agustus 2021 di kecamatan Sukatani, Bekasi. 4 Begal berusaha untuk mencuri motor dengan melakukan intimidasi terhadap seorang pemotor;;
38; 24/08/2021 11:54:03;35FJ19082103;;19/08/21;19;8;2021;JAWA TIMUR;35;KOTA SURABAYA;3578;TANDES;3578150;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;5;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;1;;1;;;;;;;TIDAK;;;;;;19/08/21, lima orang warga menganiaya satu orang yang mengendarakan motor dengan ugal-ugalan;;
39; 24/08/2021 12:02:11;35FJ22082104;;22/08/21;22;8;2021;JAWA TIMUR;35;KOTA SURABAYA;3578;;;;;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;2;WARGA;AKTOR NON NEGARA;TIDAK;POLISI;AKTOR NEGARA;TIDAK;-99;SERANGAN TANPA SENJATA;INTIMIDASI MASSA/PUBLIK;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;ISU PENEGAKAN HUKUM;;;2;2;;;;;;;TIDAK;;;;;;22/08/21. Warga bersama Satreskrim yg sedang patroli menangkap dua orang jambret. Massa kemudian memukuli pelaku;;
40; 24/08/2021 12:10:46;35FJ18082103;;18/08/21;18;8;2021;JAWA TIMUR;35;KOTA SURABAYA;3578;;;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;1;INTIMIDASI MASSA/PUBLIK;;TIDAK JELAS;;ISU MAIN HAKIM SENDIRI;ISU PENEGAKAN HUKUM;;;;0;;;;;;;TIDAK;;;;;;18/08/21, warga mengintimidasi dan menangkap pelaku curanmor di tempat dia mencuri setelah dia kembali ke TKP;;
41; 24/08/2021 12:10:54;32AS22082101;;22/08/21;22;8;2021;JAWA BARAT;32;KOTA DEPOK;3276;;;;;PEKERJA INFORMAL (PEKERJA SEKS KOMERSIL);AKTOR NON NEGARA;TIDAK;;;;14;PETUGAS KEAMANAN (SATUAN POLISI PAMONG PRAJA);AKTOR NEGARA;TIDAK;;;;-99;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;;TIDAK JELAS;;ISU PENEGAKAN HUKUM;;;;;0;;;;;;;TIDAK;;;;;;Pada tanggal 22 Agustus 2021 di Kota Depok, Jawa Barat. 14 orang ditangkap atas dugaan prostitusi melalui penggerebekan satpol PP;;
42; 24/08/2021 12:29:13;16FJ20072101;;20/07/21;20;7;2021;SUMATERA SELATAN;16;KOTA PALEMBANG;1671;SUKARAMI;1671080;;;POLISI;AKTOR NEGARA;TIDAK;WARGA;AKTOR NON NEGARA;TIDAK;-99;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;2;TIDAK JELAS;;TIDAK JELAS;;ISU PENEGAKAN HUKUM;;;;;0;;;;;;;TIDAK;;;;;;20/07/21, warga menangkap basah dua maling walet yang sedang beraksi. Satu kabur, satu tertangkap dan dibawa ke polisi;;
43; 24/08/2021 12:32:27;36AS11082101;;11/08/21;11;8;2021;BANTEN;36;KOTA TANGERANG;3671;CIBODAS;3671041;;;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;1;PERUSAHAAN (BENGKEL MOTOR);AKTOR PERUSAHAAN SWASTA;TIDAK;;;;3;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;SERANGAN BERSENJATA;ALAT PEMBAKAR;;ISU MAIN HAKIM SENDIRI;;;3;;3;1;;;;;1;TIDAK;;;;;;Pada tanggal 11 Agustus 2021 di Kota Tangerang, Banten. Seorang wanita diduga mantan kekasih korban melakukan pembakaran terhadap sebuah bengkel motor yang menewaskan 3 orang;;
44; 24/08/2021 12:38:06;16FJ20082101;;20/08/21;20;8;2021;SUMATERA SELATAN;16;KABUPATEN OGAN ILIR;1610;INDRALAYA;1610060;;;JURNALIS (PERSATUAN WARTAWAN INDONESIA);AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;PESAN ULTIMATUM;;TIDAK JELAS;;TIDAK JELAS;;;;;0;;;;;;;TIDAK;;;;;;20/08/21, ketua PWI mendapatkan ancaman dari orang/sekelompok orang yang tidak dikenal dan kemudian melapor polisi;;
45; 24/08/2021 18:02:44;32AS02082101;;06/08/21;6;8;2021;JAWA BARAT;32;KABUPATEN BOGOR;3201;BOJONG GEDE;3201220;;;PELAJAR (SMP);AKTOR NON NEGARA;TIDAK;;;;4;PELAJAR (SMP);AKTOR NON NEGARA;TIDAK;;;;4;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;8;8;;8;;;;;TIDAK;;;;;;Pada tanggal 6 Agustus 2021, 8 Mahasiswi saling pukul yang disebabkan oleh dendam antar sekolah;;
46; 24/08/2021 18:32:19;32AS04082101;;04/08/21;4;8;2021;JAWA BARAT;32;KABUPATEN MAJALENGKA;3210;KADIPATEN;3210170;;;PELAJAR (SMP);AKTOR NON NEGARA;TIDAK;;;;1;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;3;KEKERASAN SEKSUAL;SERANGAN TANPA SENJATA;BAHAN KIMIA/BIOLOGIS;;ISU KEKERASAN SEKSUAL;;;;1;1;;1;;1;;;TIDAK;;;;;;Pada tanggal 4 Agustus 2021 tepatnya di Kabupaten Majalengka, Kecamatan Panyingkiran. Terdapat aksi pemerkosaan terhadap pelajar SMP. Awalnya Pelajar SMP dicekoki miras dan kemudian 3 pelaku melakukan tindakan kejahatannya;;
47; 24/08/2021 18:44:21;63AX22082101;;22/08/21;22;8;2021;KALIMANTAN SELATAN;63;KOTA BANJAR BARU;6372;BANJAR BARU SELATAN;6372032;;;ORANG DENGAN GANGGUAN JIWA (ODGJ);AKTOR NON NEGARA;IYA;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;PENCULIKAN/PENGURUNGAN;;TIDAK JELAS;TIDAK JELAS;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;IYA;POLISI (KEPOLISIAN RESOR BANJAR BARU);AKTOR NEGARA;;;BERHASIL;Pada 22 Agustus 2021, Warga di sekitaran Jl. Chatib Dayan, BANJAR BARU mengamankan seorang warga karena diduga akan melakukan tindakan pencurian. Seorang warga tersebut dikurung sehingga tidak dapat kabur. Awalnya warga sempat tidak percaya bahwa seseorang warga tersebut adalah ODGJ, Namun setelah diamankan ke pihak berwajib, orang yang diduga maling tersebut adalah ODGJ dan segera dijemput oleh keluarga.;;
48; 24/08/2021 19:56:28;51AX23082101;;23/08/21;23;8;2021;BALI;51;KOTA DENPASAR;5171;DENPASAR TIMUR;5171020;;;PELAJAR (MAHASISWA);AKTOR NON NEGARA;TIDAK;;;;20;PEJABAT PUBLIK (GUBERNUR BALI);AKTOR NEGARA;TIDAK;;;;-99;INTIMIDASI MASSA/PUBLIK;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;TIDAK JELAS;;ISU TATA KELOLA PEMERINTAH;;;;;0;;;;;;;IYA;POLISI;AKTOR NEGARA;PETUGAS KEAMANAN (SATUAN POLISI PAMONG PRAJA);AKTOR NEGARA;BERHASIL;"Pada 23 Agustus 2021, puluhan mahasiswa dari berbagai kampus di Bali menggelar demo di depan kantor Gubernur Bali di Denpasar. Diawali dengan melakukan long-march sampai didepan kantor gubernur. Mahasiswa juga menyita kantor gubernur dengan tulisan ""Gedung ini dijual"". Demo ini mengangkat isu kebijakan PPKM yang telah dilaksanakan oleh Gubernur Bali menyengsarakan masyarakat.";;
49; 24/08/2021 20:42:06;53NR19082101;;19/08/21;19;8;2021;NUSA TENGGARA TIMUR;53;KABUPATEN ROTE NDAO;5314;LOBALAIN;5314030;METINA;5314030014;TNI (ANGKATAN DARAT);AKTOR NEGARA;TIDAK;TNI;AKTOR NEGARA;TIDAK;3;PELAJAR (SD);AKTOR NON NEGARA;TIDAK;;;;1;TIDAK JELAS;;TIDAK JELAS;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;1;;;TIDAK;;;;;;Pada 19 agustus 2021 di kelurahan Metina, Lobelain, NTT, 2 Oknum TNI AD dengan bantuan TNI inisial B melakukan penganiayaan terhadap bocah SD dengan tuduhan pencurian HP;;
50; 24/08/2021 21:01:36;51NR23082102;;23/08/21;23;8;2021;BALI;51;KABUPATEN BULELENG;5108;BANJAR;5108040;SIDETAPA;5108040011;TNI;AKTOR NEGARA;TIDAK;;;;5;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;INTIMIDASI MASSA/PUBLIK;KENDARAAN, DILUAR BOM;;ISU TATA KELOLA PEMERINTAH;;;;6;6;;;;;;;IYA;POLISI (SENTRA PELAYANAN KEPOLISIAN TERPADU KEPOLISIAN RESOR BULELENG);AKTOR NEGARA;TNI;AKTOR NEGARA;BERHASIL;Pada 23 agustus 2021 di desa sidetapa infanteri dandim mengalami kekerasan fisik saat mengamankan program vaksinasi dari 2 warga yang menolak untuk divaksinasi;;
51; 24/08/2021 21:53:31;73RM24082101;;24/08/21;24;8;2021;SULAWESI SELATAN;73;KABUPATEN JENEPONTO;7304;TURATEA;7304031;PAITANA;7304031010;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;1;;1;;;;;;;TIDAK;;;;;;24 Agustus 2021, Desa Paitana Jeneponto, Warga dengan Warga, Teritorial;;
52; 24/08/2021 21:54:31;12HS21042001;;21/04/20;21;4;2020;SUMATERA UTARA;12;KABUPATEN KARO;1211;MEREK;1211120;MEREK;1211120009;TNI (BATALYON 125/SIMBISA);AKTOR NEGARA;TIDAK;;;;20;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;INTIMIDASI MASSA/PUBLIK;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;10;10;;;;;;;IYA;POLISI (KEPOLISIAN RESOR TANAH KARO);AKTOR NEGARA;;;BERHASIL;Pada tanggal 21 April 2020, puluhan (coded: 20) personil TNI dari Batalyon 125/Simbisa memukul sejumlah warga Desa Merek, Kecamatan Merek, Karo, Sumatera Utara, sebagai buntut dari pertikaian antara TNI dan preman di SPBU setempat. 10 orang terluka.;;
53; 24/08/2021 22:04:56;33RM24082101;;24/08/21;24;8;2021;JAWA TENGAH;33;KABUPATEN SRAGEN;3314;SRAGEN;3314100;;;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN BERSENJATA;;SENJATA JARAK DEKAT;;ISU KRIMINAL;;;;1;1;;;;;;;TIDAK;;;;;;24 Agustus 2021, Sragen, warga dengan warga, perampokan;;
54; 24/08/2021 22:10:11;33RM24082102;;24/08/21;24;8;2021;JAWA TENGAH;33;KABUPATEN SRAGEN;3314;SUMBERLAWANG;3314150;PENDEM;3314150001;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;4;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;24 Agustus 2021, Sragen, warga dengan warga, pemukulan karena pengaruh alkohol;;
55; 24/08/2021 22:24:47;33RM22082101;;22/08/21;22;8;2021;JAWA TENGAH;33;KABUPATEN JEPARA;3320;PAKIS AJI;3320091;;;WARGA;AKTOR NON NEGARA;TIDAK;WARGA;AKTOR NON NEGARA;TIDAK;3;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;22 Agustus 2021, Jepara, pemuda mengeroyok temannya, kekesalan;;
56; 24/08/2021 23:21:34;94MU06012101;;06/01/21;6;1;2021;PAPUA;94;KABUPATEN INTAN JAYA;9435;BIANDOGA;9435050;PAGAMBA;9435050007;KELOMPOK KRIMINAL BERSENJATA PAPUA (KKB PAPUA);AKTOR NON NEGARA;TIDAK;;;;-99;PERUSAHAAN (MISSION AVIATION FELLOWSHIP);AKTOR PERUSAHAAN SWASTA;TIDAK;;;;1;SERANGAN BERSENJATA;;ALAT PEMBAKAR;;ISU TERORISME;;;;;0;;;;;;1;TIDAK;;;;;;Salah satu pelaku dalam kasus pembakaran pesawat MAF pada 6 Januari 2021 yang merupakan anggota dari KST Papua, tertangkap oleh Satgas Pamtas Mobile Yonif Para Raider 501/BY Kostrad di di Bandara Kampung Pagamba, Distrik Mbiandoga, Kabupaten Intan Jaya, Papua. Hal ini dalam upaya menakut-nakuti penerbangan komersil yang sering kali dikira merupakan mata-mata;;
57; 24/08/2021 23:45:53;94MU23082101;;23/08/21;23;8;2021;PAPUA;94;KABUPATEN YAHUKIMO;9416;DEKAI;9416013;;;KELOMPOK KRIMINAL BERSENJATA PAPUA (KKB PAPUA);AKTOR NON NEGARA;TIDAK;;;;-99;TNI-POLISI (SATUAN TUGAS NEMANGKAWI);AKTOR NEGARA;TIDAK;;;;-99;SERANGAN BERSENJATA;;SENJATA API;;ISU SEPARATISME;ISU TERORISME;;;4;4;;;;;;;TIDAK;;;;;;Pada 22 Agustus 2021, sekelompok polisi dari Satgas Nemangkawi berhadapan dengan KKB Papua dan empat polisi terkena luka tembak di Dekai, Yahukimo, terkait dengan isu separatisme dan terorisme kelompok ini yang hendak menebar teror ke aparat keamanan untuk memisahkan diri/teritori;;
58; 24/08/2021 23:58:39;53MU20082102;;20/08/21;20;8;2021;NUSA TENGGARA TIMUR;53;KABUPATEN SIKKA;5310;ALOK TIMUR;5310082;KOTA BARU;5310082009;POLISI;AKTOR NEGARA;TIDAK;;;;2;ORANG DENGAN GANGGUAN JIWA (ODGJ);AKTOR NON NEGARA;IYA;;;;1;SERANGAN BERSENJATA;;SENJATA API;;ISU PENEGAKAN HUKUM;;;1;;1;;;;;;;TIDAK;;;;;;"Aparat Polres Sikka, NTT, menembak Romanus, orang dengan gangguan jiwa (ODGJ) hingga akhirnya yang bersangkutan tewas di perjalanan ke puskesmas terdekat pada 20 Agustus 2021. Tindakan ini disebut sebagai upaya penegakan hukum yang ""sah"" karena yang bersangkutan pada saat mengamuk pernah membunuh warga dan pada saat ditangkap, melakukan perlawanan.";;
59; 25/08/2021 00:07:49;12HS08081901;;08/08/19;8;8;2019;SUMATERA UTARA;12;KOTA MEDAN;1275;MEDAN MAIMUN;1275070;;;PETUGAS KEAMANAN (SATUAN POLISI PAMONG PRAJA);AKTOR NEGARA;TIDAK;POLISI (KEPOLISIAN SEKTOR KOTA MEDAN);AKTOR NEGARA;TIDAK;-99;PEMILIK USAHA (WARUNG KOPI ELISABETH);AKTOR PERUSAHAAN SWASTA;TIDAK;;;;-99;PENGGUSURAN/PEMINDAHAN PAKSA;SERANGAN BERSENJATA;SENJATA JARAK DEKAT;BAHAN KIMIA/BIOLOGIS;ISU PENEGAKAN HUKUM;;;;1;1;;;;;;;TIDAK;;;;;;Pada tanggal 8 Agustus 2019, penggusuran pedagang warung kopi Elisabeth di Medan Maimun, Medan Kota, Sumatera Utara, menyebabkan pertikaian antara Satpol PP dengan para pedagang yang mengarah ke tersiramnya air keras pada Kasatpol PP oleh pedagang. Kasatpol PP terluka.;;
60; 25/08/2021 00:12:16;53MU18082101;;18/08/21;18;8;2021;NUSA TENGGARA TIMUR;53;KABUPATEN TIMOR TENGAH SELATAN;5304;AMANUBAN SELATAN;5304050;NOEMUKE;5304050008;PEJABAT PUBLIK (PEMERINTAH DAERAH);AKTOR NEGARA;TIDAK;;;;2;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;Anggota DPRD TTS bersama dengan Istrinya yang merupakan Kades Noemuke diduga melakukan penganiayaan terhadap seorang warga karena dinilai berbuat onar, mabuk, dan mencoba melawan istrinya pada 18 Agustus 2021 di Desa Neomuke, TTS, NTT.;;
61; 25/08/2021 12:50:04;71AB23082101;;23/08/21;23;8;2021;SULAWESI UTARA;71;KABUPATEN KEPULAUAN TALAUD;7104;BEO SELATAN;7104042;TAROHAN;7104042005;WARGA;AKTOR NON NEGARA;TIDAK JELAS;;;;2;POLISI (KEPALA KEPOLISIAN SEKTOR BEO);AKTOR NEGARA;TIDAK;;;;2;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;;SENJATA JARAK DEKAT;TIDAK JELAS;ISU TATA KELOLA PEMERINTAH;;IYA;;;0;;;;;;;IYA;WARGA;AKTOR NON NEGARA;;;BERHASIL;Pada Senin (23/08/2021), warga Desa Tarohan Kecamatan Beo Utara berurusan dengan Kepolisian Polsek Beo karena terbukti melakukan perusakan Puskesmas Tarohan dengan Isu Tata Kelola Pemerintah dan identitasnya yang positif Covid-19 dan dikucilkan masyarakat.;COVID-19;
62; 25/08/2021 14:49:04;61AX21062101;;21/06/21;21;6;2021;KALIMANTAN BARAT;61;KABUPATEN KAYONG UTARA;6111;SIMPANG HILIR;6111030;PEMANGKAT;6111030003;FASILITAS PUBLIK (SD N 13 PEANGKAT);AKTOR NON NEGARA;TIDAK;WARGA;AKTOR NON NEGARA;TIDAK;-99;PEKERJA (PT DEBITINDO JAYA);AKTOR PERUSAHAAN SWASTA;TIDAK;;;;-99;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;;TIDAK JELAS;TIDAK JELAS;ISU TATA KELOLA PEMERINTAH;ISU MAIN HAKIM SENDIRI;;;;0;;;;;;1;IYA;PEJABAT PUBLIK (KEPALA DESA PEMANGKAT);AKTOR NEGARA;PEJABAT PUBLIK (DEWAN PENDIDIKAN KAYONG UTARA);AKTOR NEGARA;TIDAK JELAS;Pada 21 Juni 2021, telah terjadi pembongkaran gedung sekolah SDN 13 di daerah Desa Pemangkat, Kecamatan Simpang Hilir, Kayong Utara, Kalimantan Barat. Pembongkaran ini tentunya mengundang kericuhan dewan guru SDN 13 dan warga karena tanpa adanya pemberitahuan. Sehingga para murid yang sedang melaksanakan ulangan terpaksa dipulangkan. Menurut keterangan guru dan warga, pembongkaran dilakukan oleh PT Debitindo Jaya atas dasar rehabilitasi gedung sekolah. Namun sangat disayangkan tidak ada pemberitahuan saat pembongkarang terjadi.;;
63; 25/08/2021 20:41:46;32AS02082101;;02/08/21;2;8;2021;JAWA BARAT;32;KOTA DEPOK;3276;CIPAYUNG;3276021;;;PELAJAR (SMP);AKTOR NON NEGARA;TIDAK JELAS;;;;4;PELAJAR (SMP);AKTOR NON NEGARA;TIDAK;;;;4;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;ISU IDENTITAS;;;8;8;;8;;8;;;TIDAK;;;;;;Pada tanggal 2 Agustus 2021, 8 mahasiswi saling terlibat saling pukul yang disebabkan oleh rivalitas antar sekolah dan rebutan kekasih;;
64; 25/08/2021 21:57:07;11NR25082101;;25/08/21;25;8;2021;ACEH;11;KOTA SABANG;1172;SUKAKARYA;1172020;KUTA ATEUH;1172020008;WARGA;AKTOR NON NEGARA;TIDAK;;;;5;PEJABAT PUBLIK (KEJAKSAAN);AKTOR NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU PENEGAKAN HUKUM;;;;;0;;;;;;;TIDAK;;;;;;Pada tanggal 25 agustus 2021, lima pelanggar syariat islam di kota Sabang mendapati hukum cambuk oleh kejaksaan dikarenakan melanggar hukum jinayat;;
65; 25/08/2021 22:15:56;16NR14082101;;14/08/21;14;8;2021;SUMATERA SELATAN;16;KABUPATEN BANYU ASIN;1607;TALANG KELAPA;1607050;SUKAJADI;1607050003;WARGA;AKTOR NON NEGARA;TIDAK;;;;3;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;KEKERASAN SEKSUAL;;BAHAN KIMIA/BIOLOGIS;;ISU KEKERASAN SEKSUAL;;;;;0;;;;;;;TIDAK;;;;;;pada 14 agustus 2021, di desa sukajadi terjadi rudapaksa dari 3 orang laki-laki kepada 1 perempuan dengan diberikan miras dan pil perangsang;;
66; 25/08/2021 22:48:08;82RL25072101;;25/07/21;25;7;2021;MALUKU UTARA;82;KABUPATEN HALMAHERA TENGAH;8202;WEDA;8202030;;;PEKERJA (PT INDONESIA WEDA BAY INDUSTRIAL PARK);AKTOR PERUSAHAAN SWASTA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;IYA;WARGA;AKTOR NON NEGARA;;;BERHASIL;Pada 25 Juli 2021 di Weda seorang karyawan PT IWIP dikeroyok oleh pemuda karena karyawan tersebut menegur para pemuda yang mengendarai motor dengan gas tinggi.;;
67; 25/08/2021 23:00:30;82RL20042101;;20/04/21;20;4;2021;MALUKU UTARA;82;KABUPATEN PULAU TALIABU;8208;TALIABU BARAT;8208010;TALLO;8208010002;WARGA;AKTOR NON NEGARA;TIDAK JELAS;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;3;3;;;;;;;TIDAK;;;;;;Pada 20 April 2021, seorang warga gelap mata menikam dua orang pekerja bengkel di Desa Talo tanpa alasan.;;
68; 25/08/2021 23:21:51;21RL16012101;;16/01/21;16;1;2021;KEPULAUAN RIAU;21;KOTA BATAM;2171;LUBUK BAJA;2171070;BATU SELICIN;2171070002;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;1;1;;;;;;;TIDAK;;;;;;Pada Januari 16, 2021, korban dikeroyok oleh 2 orang pelaku di dalam Lift PUB Grand Dragon BTH Hotel Batam secaar tiba-tiba.;;
69; 26/08/2021 00:00:43;11NR20082101;;20/08/21;20;8;2021;ACEH;11;KABUPATEN BIREUEN;1110;SAMALANGA;1110010;GEULUMPANG BUNGKOK;1110010036;PENEGAK HUKUM (ALGOJO);AKTOR NEGARA;TIDAK;;;;2;WARGA;AKTOR NON NEGARA;TIDAK;;;;3;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU PENEGAKAN HUKUM;;;;3;3;;3;;;;;TIDAK;;;;;;Pada 20 Agustus 2021, 3 warga gampong blang mendapatkan hukuman cambuk oleh pemerintah daerah atas hukuman zina;;
70; 26/08/2021 00:12:10;51NR23082103;;23/08/21;23;8;2021;BALI;51;KABUPATEN BADUNG;5103;ABIANSEMAL;5103050;DARMASABA;5103050001;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;ANAK KECIL;AKTOR NON NEGARA;TIDAK;;;;1;KEKERASAN SEKSUAL;;TIDAK JELAS;;ISU KEKERASAN SEKSUAL;;;;;0;;;;;;;IYA;WARGA;AKTOR NON NEGARA;;;BERHASIL;Pada 23 Agustus 2021, laporan pemerkosaan di darmasaba yang dilakukan oleh dua laki-laki dewasa kepada anak perempuan di bangku SD diberikan dari intervensi tetangga karena orangtua masih enggan untuk membuka permasalahan ke publik.;;
71; 26/08/2021 00:40:10;73RM25082101;;25/08/21;25;8;2021;SULAWESI SELATAN;73;KABUPATEN BULUKUMBA;7302;UJUNG BULU;7302020;LOKA;7302020004;POLISI;AKTOR NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;2;2;;;;;;;TIDAK;;;;;;25 Agustus 2021, RSUD Sultan Dg Bulukumba, oknum polisi menganiaya dua pemuda, tidak jelas;;
72; 26/08/2021 00:51:52;32RM25082101;;25/08/21;25;8;2021;JAWA BARAT;32;KOTA CIREBON;3274;LEMAHWUNGKUK;3274020;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;TIDAK JELAS;;TIDAK JELAS;;ISU PEMILIHAN DAN JABATAN;ISU MAIN HAKIM SENDIRI;;;;0;;;;;10;;IYA;POLISI (KEPOLISIAN RESOR KOTA CIREBON);AKTOR NEGARA;;;BERHASIL;25 Agustus 2021, Keraton Kasepuhan Cirebon, massa, main hakim sendiri akibat adanya acara yang tidak dilaksanakan tanpa persetujuan sultan dan terdapat sengketa jabatan;;
73; 26/08/2021 13:10:43;74FJ24082101;;24/08/21;24;8;2021;SULAWESI TENGGARA;74;KOTA BAUBAU;7472;MURHUM;7472011;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;PEMILIK USAHA (PERUSAHAAN FADLY STEAM);AKTOR PERUSAHAAN SWASTA;TIDAK;;;;-99;INTIMIDASI MASSA/PUBLIK;;ALAT PEMBAKAR;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;TIDAK;;;;;;24/08/21 Warga Lamangga memprotes kehadiran usaha Fadly Steam yang dinilai meresahkan karena DIDUGA melakukan penganiayaan kpd warga setempat;;
74; 26/08/2021 13:18:46;35FJ24082104;;24/08/21;24;8;2021;JAWA TIMUR;35;KOTA SURABAYA;3578;;;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;3;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;24/08/21, Tiga pemuda yang kebut-kebutan di Jalan Tunjungan memukul juru parkir;;
